id,nationalPhoneNumber,formattedAddress,rating,websiteUri,regularOpeningHours,displayName,primaryType,editorialSummary,reviews
ChIJjccstkY1K4gRQzSutK7-38Y,(416) 546-8995,"147 Spadina Ave. Unit 109, Toronto, ON M5V 2L7, Canada",4.0,http://capherang.ca/,"['Monday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20099:00\u202fPM']",Cà Phê Rang,vietnamese_restaurant,,"This restaurant offers a relaxed atmosphere that enhances the dining experience, making it a popular choice for both locals and visitors. Known for its exceptional Vietnamese cuisine, patrons rave about the bun bowl with steak, which features a delightful combination of flavors and a satisfying crunch from sprouts and peanuts. The restaurant is particularly famous for its pho and banh mi, with the brisket receiving high praise for its quality. Despite some diners noting the food takes a while to arrive, the freshness and taste make it worth the wait. The chicken wings, described as sweet and savory, are a definite highlight, and the crispy roll provides a satisfying texture. For dessert, many recommend the pandan crueller, especially when paired with Vietnamese iced coffee. While the prices may be a bit higher compared to other Vietnamese places in the area, the overall quality of the dishes and friendly service, led by staff like Chef Adam, create a memorable dining experience. Overall, it’s an excellent spot for breakfast, brunch, or dinner, with ample vegetarian options available."
ChIJVR63X301K4gRPVjYJA9wTic,,"113 McCaul St, Toronto, ON M5T 2W7, Canada",4.3,,,Pho 369,vietnamese_restaurant,,"Pho 369, located in the Village by the Grange food court, offers some of the most flavorful Pho and Vietnamese dishes in the city, particularly enjoyed for lunch and dinner. The beef Pho is a standout favorite among many diners, praised for its generous portions and clean broth, though some have noted it can be a bit oily. In addition to Pho, the restaurant serves a variety of other dishes like bun bo hue, com chien, and mi hoanh thanh, all of which are well-received for their taste and value. The establishment is known for its friendly staff and quick service, making it a convenient spot for those on a lunch break. Diners also appreciate the fresh banh mi, which features ample meat, and the strong Vietnamese coffee, ca phe sua da. Despite some complaints about pricing amid rising food costs, patrons feel the value remains reasonable for the quality offered. Overall, Pho 369 is highly recommended for anyone seeking a satisfying meal in a casual food court setting."
ChIJ48LdZaw1K4gRrwrM_FnbjsI,(416) 538-4963,"1285 Queen St W, Toronto, ON M6K 1L6, Canada",4.3,,"['Monday: 12:00\u2009–\u20097:00\u202fPM', 'Tuesday: 12:00\u2009–\u20098:30\u202fPM', 'Wednesday: 12:00\u2009–\u20097:00\u202fPM', 'Thursday: 12:00\u2009–\u20098:30\u202fPM', 'Friday: 12:00\u2009–\u20097:00\u202fPM', 'Saturday: 12:00\u2009–\u20098:00\u202fPM', 'Sunday: 1:00\u2009–\u20098:00\u202fPM']",Hanoi Restaurant,vietnamese_restaurant,,"At this unique Vietnamese restaurant, diners can experience authentic Northern cuisine that is hard to find elsewhere, as most Vietnamese eateries in the area focus on Southern dishes. The atmosphere may initially feel off-putting with its hoarder-like decor, yet the food quickly captures your attention. Guests highly recommend trying regional specialties such as Bun Cha, Bun Rieu, and Cha Ca, which showcase true street-food flavors from Hanoi. The restaurant is also noted for its crispy banh mi sandwiches filled with flavorful layers, as well as the fried rice (cơm chiên dương châu) and soft steamed rolled rice pancakes (bánh cuốn). While the food is consistently praised for its freshness and taste, service and communication can be lacking, with slow wait times and unclear menu translations leading to some confusion, especially regarding orders like shredded pork. Additionally, the establishment has faced criticism for automatically adding gratuity without prior notice. Despite the service issues, the affordable prices make it a worthwhile dining experience for those seeking genuine Vietnamese flavors. Overall, this charming spot is a hidden gem for adventurous eaters willing to overlook some flaws in service."
ChIJ_SjRDsM0K4gRXnmGCGR-Nmw,(416) 977-2168,"538 Dundas St W, Toronto, ON M5T 1H3, Canada",4.4,,"['Monday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20098:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20098:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20098:30\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20098:30\u202fPM']",Banh Mi Ba Le,vietnamese_restaurant,Informal Vietnamese outfit dishing up banh mi & noodle soups in a simple dining room.,"This restaurant, located conveniently outside of Chinatown, offers a delightful lunch experience highlighted by their house special pho. The pho features freshly made noodles and a clean, rich broth devoid of excessive oil, which many reviewers appreciated. Guests are welcomed warmly by the owners, who provide helpful suggestions, enhancing the overall dining experience. While some have criticized the decor and cleanliness of utensils and tables, others argue that the focus should remain on the food and service quality. In addition to pho, the menu includes Vietnamese street food such as Banh Cuon with thin wrappers and minced pork garnished with crispy onions, and Banh It Tran, which boasts chewy mochi balls. The BBQ pork is particularly praised, with many frequent diners enjoying it as a perfect take-out option. Despite some complaints about portion sizes and cleanliness, the overall sentiment reflects satisfaction with the taste, friendly service, and reasonable prices, making it a go-to spot for Vietnamese cuisine enthusiasts. Don't forget to grab some fresh pepper buns on the way out for an additional treat!"
ChIJe2IahKk1K4gR6pAZVPex0oA,(647) 436-0680,"1208 King St W, Toronto, ON M6K 1G4, Canada",4.1,https://phoasia21.com/,"['Monday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20099:00\u202fPM']",Pho Asia 21,vietnamese_restaurant,,"This cozy restaurant offers a delightful experience with a variety of satisfying dishes, making it an ideal spot for lunch or dinner. The standout item is the large poo soup, which is both soothing and delicious, perfect for sharing and guaranteed to leave you stuffed. Guests rave about the freshness and quality of the ingredients, featuring lots of veggies in generous portions at affordable prices. The fried shrimp and pork rolls are favorites among patrons, alongside the highly praised chicken rice noodle soup, touted as one of the best noodle soups ever. The atmosphere is inviting with homely decorations, and the service is noted for being attentive and friendly. Many reviewers appreciate the refreshing welcome tea as a nice touch. While the cuisine may not be entirely authentic, it is still flavorful, making it a recommended choice for Asian food lovers. Overall, this restaurant is a great find for anyone craving a hearty and delicious meal."
ChIJOyfHLuI1K4gRhr667I5ba2Q,(416) 530-4545,"733 Bloor St W, Toronto, ON M6G 1L5, Canada",4.4,http://lamhan.ca/,"['Monday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u200910:00\u202fPM']",Lamhan Banh Mi,vietnamese_restaurant,,"This restaurant is a hidden gem that offers delicious and affordable bánh mì, perfect for a casual lunch or dinner. Diners rave about the fresh, in-house baked bread, which perfectly complements the flavorful fillings, such as the Lemongrass Grilled Chicken and Roasted Pork bánh mì. The portions are generous, with a satisfying amount of meat and pickled veggies, creating a delightful combination of textures and tastes. Customers appreciate the authentic flavors that remind them of past experiences, especially with the Classic Bánh Mì, although some find it slightly pricey for its size. Service is noted to be attentive, though the restaurant's small size can make seating a bit limited. The vibrant atmosphere along Bloor Street adds to the overall experience, making it an ideal spot for takeout on a beautiful day. Many patrons express eagerness to return and recommend trying this establishment for anyone nearby. Overall, it’s an excellent destination for anyone craving high-quality bánh mì at a great value."
ChIJ7fY2KVszK4gRpJGp1qj4Mhk,(416) 323-9909,"15 St Clair Ave W, Toronto, ON M4V 1K6, Canada",4.3,,"['Monday: 9:00\u202fAM\u2009–\u20094:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20094:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",Restaurant Sprout,vietnamese_restaurant,,"This restaurant is a great choice for a Vietnamese lunch, particularly for its flavorful offerings like the ‘oh my goodness’ soup, which allows for protein customization, and the beef brisket pho, noted for its tasty broth despite its smaller portion size. Diners have enjoyed the mix of shrimp and pork dumplings, as well as the stuffed fresh spring rolls, although some found the spring rolls a bit excessive in vermicelli content. On the downside, a few reviews express dissatisfaction with the pho, describing it as subpar and overpriced, particularly criticizing the presentation and portion of the shrimp rolls, which featured minimal shrimp. The restaurant primarily caters to a takeout crowd, with limited seating available, and customers have noted the fast service as a positive aspect. Additionally, the unique drinks, such as lychee, provide a refreshing twist to the meal. While many appreciate the quality and pricing, others believe there are better options for pho within Scarborough, indicating a mixed perception. Overall, despite some drawbacks, it is considered a decent spot for a quick and flavorful Vietnamese experience."
ChIJYc7WcG41K4gR3hZe40l7sn0,(416) 538-6868,"1424 Dundas St W, Toronto, ON M6J 1Y5, Canada",4.9,https://hemsocial.square.site/,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 11:30\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 11:30\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 11:30\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 11:30\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 11:30\u202fAM\u2009–\u20099:00\u202fPM']",Hem Social - Vietnamese Restaurant,vietnamese_restaurant,,"This restaurant offers an exceptional dining experience characterized by its delicious and authentic Vietnamese cuisine, making it a standout choice for both locals and visitors. Diners highly recommend the wings, steamed wontons, and particularly the outstanding pho, which is praised for its rich and flavorful broth. The vermicelli soup in tomato broth also receives accolades for its balanced taste. The menu is described as diverse and interesting, suited for those seeking a homey dining atmosphere. Customers enjoy the strong and flavorful Vietnamese iced coffee, which adds to the overall delightful experience. The attentive and enthusiastic staff, especially notable servers like Tyler, contribute to a welcoming environment, enhancing the meal with their knowledge of the dishes. Overall, the restaurant is recognized for its cozy ambiance, reasonable prices, and high-quality dishes, making it a popular spot for both lunch and dinner. Guests express eagerness to return and try more items from the thoughtfully curated menu."
ChIJA8lpGQA1K4gR2SdoaeTjEg0,(416) 533-6629,"1138 Queen St W, Toronto, ON M6J 1J3, Canada",3.5,http://www.saigonflowerrestaurant.ca/,"['Monday: 12:00\u202fPM\u2009–\u200912:00\u202fAM', 'Tuesday: 5:00\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: 12:00\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: 12:00\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 12:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 12:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 12:00\u202fPM\u2009–\u200912:00\u202fAM']",Saigon Flower Restaurant,vietnamese_restaurant,"Simple eatery serving up a long menu of Japanese, Chinese & Vietnamese dishes, plus lunch specials.","The restaurant in question, characterized as a charming family-run establishment, has received mixed reviews from patrons regarding its food quality and overall experience. While some diners appreciated the straightforward atmosphere and the friendly service provided by the elderly lady running the place, others were disappointed by the mediocre offerings on the menu. Dishes like the $16 vermicelli, which contained poorly spiced, chewy meat alongside a meager amount of vegetables, were criticized for their lack of value. Customers also reported high prices on items such as the soup, which was charged at $17. Other ordered dishes included shrimp dumplings and chicken balls, but the food quality failed to impress, with comments highlighting issues such as tough and inedible chicken. Many suggested that the extensive menu might overwhelm the lone operator, leading to inconsistent dish preparation. Given the lack of customers and the overall dining experience, several reviewers expressed their reluctance to return, indicating that the restaurant may need to reevaluate its offerings to succeed."
ChIJLeK4OCMzK4gROMhChnQUtVU,(416) 481-0008,"2350 Yonge St, Toronto, ON M4P 2E6, Canada",4.2,,"['Monday: 11:30\u202fAM\u2009–\u20098:45\u202fPM', 'Tuesday: 11:30\u202fAM\u2009–\u20098:45\u202fPM', 'Wednesday: 11:30\u202fAM\u2009–\u20098:45\u202fPM', 'Thursday: 11:30\u202fAM\u2009–\u20098:45\u202fPM', 'Friday: 11:30\u202fAM\u2009–\u20098:45\u202fPM', 'Saturday: 12:00\u2009–\u20098:45\u202fPM', 'Sunday: 12:00\u2009–\u20098:45\u202fPM']",Star King Viet Thai Cuisine,vietnamese_restaurant,"A menu featuring traditional Vietnamese noodle dishes, soups, & coffee in an easygoing setting.","The reviews for this restaurant reflect a mixed experience among diners. Some customers had a disappointing experience with the delivery food, describing the chicken and beef satay as dry and raw, while the peanut sauce was runny and flavorless. They expressed dissatisfaction, declaring it the worst food they had encountered in a while and advising others to avoid the establishment. In contrast, others praised the restaurant for its authentic Vietnamese take-out, spotlighting the pho, chicken vermicelli, and vermicelli noodles as highlights, with a recommendation to reheat the pho for optimal taste. However, even loyal customers noted inconsistencies, with one order arriving with poor broth quality and missing vegetables. On a positive note, the service received high marks, with a customer appreciating the attentiveness and clarity of the staff. Dishes such as pad thai and Vietnamese shredded fried rice were also well-received, noted for their fresh ingredients and robust flavors, leading one reviewer to consider the restaurant a must-try despite a few potential pitfalls. Overall, while there are commendable aspects of the menu, consistency seems to be an ongoing issue."
