id,queries
ChIJR08bwkrL1IkRItx_shgQgAQ,Looking for a place with good poutine and burgers near Ryerson University
ChIJR08bwkrL1IkRItx_shgQgAQ,Searching for affordable cheesesteaks and sandwiches with a casual atmosphere
ChIJR08bwkrL1IkRItx_shgQgAQ,Seeking a restaurant that offers tasty options despite mixed reviews
ChIJR08bwkrL1IkRItx_shgQgAQ,Desiring a quick bite that includes flavorful steak sandwiches
ChIJR08bwkrL1IkRItx_shgQgAQ,Interested in a spot where I can enjoy a variety of sandwiches but with some concerns about service
ChIJy2G_x2k1K4gRbLQRv7lSWu4,Looking for a cozy place to enjoy burgers with friends and family.
ChIJy2G_x2k1K4gRbLQRv7lSWu4,Interested in trying flavorful and juicy cheeseburgers at a highly recommended spot.
ChIJy2G_x2k1K4gRbLQRv7lSWu4,Seeking a restaurant that offers delicious milkshakes reminiscent of homemade treats.
ChIJy2G_x2k1K4gRbLQRv7lSWu4,Want to find a restaurant popular among locals near event venues.
ChIJy2G_x2k1K4gRbLQRv7lSWu4,Searching for a spot with prompt and friendly service for hearty meals.
ChIJrWhBcKo1K4gRYahkAr7bUBc,Find a meal that features spicy fried chicken sandwiches and unique flavors.
ChIJrWhBcKo1K4gRYahkAr7bUBc,Look for a takeaway option with Japanese-inspired dishes and halal choices.
ChIJrWhBcKo1K4gRYahkAr7bUBc,Suggest a restaurant known for fresh ingredients and satisfying meals in Toronto.
ChIJrWhBcKo1K4gRYahkAr7bUBc,Seek a spot with popular dishes like karaage boxes and gyoza as side options.
ChIJrWhBcKo1K4gRYahkAr7bUBc,Locate a place that is ideal for brunch or dinner with reasonable pricing.
ChIJZ4C4jgrL1IkRN_QXfdZiOZs,Looking for a place that serves large portions of chicken wings with unique flavors like Spicy Garlic Parmesan and Mango Habanero
ChIJZ4C4jgrL1IkRN_QXfdZiOZs,Searching for casual dining spots with a friendly atmosphere despite mixed reviews on food quality
ChIJZ4C4jgrL1IkRN_QXfdZiOZs,"Interested in restaurants that offer a variety of wing sauces, including Caribbean jerk"
ChIJZ4C4jgrL1IkRN_QXfdZiOZs,Seeking a casual dining experience with memorabilia decor and a focus on sports
ChIJZ4C4jgrL1IkRN_QXfdZiOZs,Desiring a restaurant with a good selection of chicken wing flavors but flexible on ambiance
ChIJHV7O17I0K4gR3you5Y9nJbA,Looking for a burger place with fresh ingredients and friendly service
ChIJHV7O17I0K4gR3you5Y9nJbA,Seeking a casual dining experience with good cheeseburgers and crispy sides
ChIJHV7O17I0K4gR3you5Y9nJbA,Interested in a restaurant with swift service and reasonable prices for burgers
ChIJHV7O17I0K4gR3you5Y9nJbA,Desiring a burger restaurant despite mixed reviews about food quality
ChIJHV7O17I0K4gR3you5Y9nJbA,Searching for a cheerful spot that serves shakes and burgers in Toronto
ChIJOcdLZ-A0K4gRoFt_5DfM4so,Looking for a casual dining spot with high-quality burgers and attentive service.
ChIJOcdLZ-A0K4gRoFt_5DfM4so,Seeking a peaceful atmosphere with no distracting entertainment for a quick lunch.
ChIJOcdLZ-A0K4gRoFt_5DfM4so,Interested in a restaurant that offers delicious mushroom poutine and locally-sourced ingredients.
ChIJOcdLZ-A0K4gRoFt_5DfM4so,Searching for a place with a great value burger deal under $5 for a fast food option.
ChIJOcdLZ-A0K4gRoFt_5DfM4so,Desiring a friendly and clean environment for a family-friendly dining experience.
ChIJAcgnRMo0K4gRoe7bd8khrpg,Looking for a cozy breakfast spot in Toronto with large windows and a warm atmosphere.
ChIJAcgnRMo0K4gRoe7bd8khrpg,"Searching for a restaurant with fast and friendly service, specifically mentioning attentive servers like Daiki and Meghan."
ChIJAcgnRMo0K4gRoe7bd8khrpg,"Desiring a brunch experience with generous portions and good taste, despite mixed reviews on some menu items."
ChIJAcgnRMo0K4gRoe7bd8khrpg,Seeking a place that offers complimentary coffee refills during breakfast or brunch.
ChIJAcgnRMo0K4gRoe7bd8khrpg,Interested in a Toronto restaurant known for its classic breakfast staples and well-maintained ambiance.
ChIJRQFqWBFGK4gRGrouU_sE_Yw,Looking for a casual spot to enjoy authentic Jamaican dishes like jerk chicken and curry goat.
ChIJRQFqWBFGK4gRGrouU_sE_Yw,Searching for a restaurant with a community vibe that serves delicious chicken soup.
ChIJRQFqWBFGK4gRGrouU_sE_Yw,"Desiring a place with combo meals that include rice and peas, coleslaw, and a choice of meats."
ChIJRQFqWBFGK4gRGrouU_sE_Yw,In need of a restaurant that offers traditional island fare alongside specialty juices such as Irish moss.
ChIJRQFqWBFGK4gRGrouU_sE_Yw,Seeking a beloved neighborhood spot with a rich history and comforting Caribbean cuisine despite recent concerns.
ChIJnwPRvns1K4gRMkER3MrT_tg,suggest a cafe with quick service near a museum
ChIJnwPRvns1K4gRMkER3MrT_tg,recommend a spot for tasty sandwiches with a friendly atmosphere
ChIJnwPRvns1K4gRMkER3MrT_tg,find a place with fresh salads but reasonable prices
ChIJnwPRvns1K4gRMkER3MrT_tg,look for vegetarian options in an American restaurant
ChIJnwPRvns1K4gRMkER3MrT_tg,find a recommended cafe with good ambiance despite slow service
ChIJOSe7hX80K4gRM8SUYr3GdfQ,Looking for a relaxed French restaurant for dinner with impressive flavors and warm service.
ChIJOSe7hX80K4gRM8SUYr3GdfQ,Searching for a chic spot for brunch with large portions and standout seafood dishes like Mussels and Fries.
ChIJOSe7hX80K4gRM8SUYr3GdfQ,Want a recommendation for a French restaurant with a nice ambiance and a good wine selection.
ChIJOSe7hX80K4gRM8SUYr3GdfQ,"Desiring a place for lunch serving a la carte French dishes, especially Seafood Plates and Sear Scallops."
ChIJOSe7hX80K4gRM8SUYr3GdfQ,Seeking a neighborhood restaurant for a special occasion with attentive service and a memorable dining experience.
ChIJKTI5uMs0K4gRNIAhnWj7fTA,Looking for a cozy brunch spot with efficient service and personalized ordering in downtown Toronto.
ChIJKTI5uMs0K4gRNIAhnWj7fTA,Searching for a bakery that serves unique French-style pastries and includes items like mango coconut cake and croissants.
ChIJKTI5uMs0K4gRNIAhnWj7fTA,Interested in trying a highly praised honey garlic chicken and waffles dish as part of a brunch menu.
ChIJKTI5uMs0K4gRNIAhnWj7fTA,Seeking a vibrant atmosphere with friendly staff and options for refreshing drinks like ube iced latte or strawberry sauce.
ChIJKTI5uMs0K4gRNIAhnWj7fTA,Want to find a restaurant with a delightful ice cream selection known for its light and fruity taste.
ChIJOe9dtuE0K4gR5vDt_5J0sQ4,Looking for a luxurious dessert spot with exceptional service and exquisite sweet treats in Toronto.
ChIJOe9dtuE0K4gR5vDt_5J0sQ4,Seeking a bakery that offers elegant desserts like pistachio crumble and vanilla tiramisu.
ChIJOe9dtuE0K4gR5vDt_5J0sQ4,"Interested in a place with vegan dessert options, specifically blueberry chocolate mousse."
ChIJOe9dtuE0K4gR5vDt_5J0sQ4,"Searching for a cafe with beautiful presentation and delicious flavors, especially the cafe latte cake."
ChIJOe9dtuE0K4gR5vDt_5J0sQ4,"Wanting a European atmosphere with a contemporary twist, perfect for enjoying decadent desserts."
ChIJ0Yx3K5I0K4gRO2P207sZmtU,"Looking for a cozy bakery near Bathurst subway with good beef patties, especially spicy ones."
ChIJ0Yx3K5I0K4gRO2P207sZmtU,Seeking a reliable spot for donuts and pastries with a friendly atmosphere.
ChIJ0Yx3K5I0K4gRO2P207sZmtU,Desiring a take-out place with tasty Jamaican patties and decent prices.
ChIJ0Yx3K5I0K4gRO2P207sZmtU,In search of a bakery that offers fresh and flavorful eclairs and spinach cheese patties.
ChIJ0Yx3K5I0K4gRO2P207sZmtU,"Want a bakery experience with high-quality pastries and consistent flavors, avoiding greasy options."
ChIJkTxt4rE1K4gR7F1lDucnqb0,Looking for a bakery with excellent croissants and waffles for brunch on Queen West.
ChIJkTxt4rE1K4gR7F1lDucnqb0,Seeking a cozy coffee shop atmosphere for a Sunday breakfast with freshly baked pastries.
ChIJkTxt4rE1K4gR7F1lDucnqb0,"Desiring a place known for quality baked goods and strong coffee, not interested in buffet options."
ChIJkTxt4rE1K4gR7F1lDucnqb0,Looking for recommendations for a bakery with recommended portion sizes and helpful staff.
ChIJkTxt4rE1K4gR7F1lDucnqb0,Interested in dining at a charming bakery that excels in providing flavorful brunch options.
ChIJeaYh_fczK4gRxfNVQZrtEE4,Find a cozy bakery with authentic Brazilian flavors and friendly service.
ChIJeaYh_fczK4gRxfNVQZrtEE4,Search for a place with delicious cheese buns and deep-fried chicken buns.
ChIJeaYh_fczK4gRxfNVQZrtEE4,Look for a spot that offers scrumptious pizza topped with egg and ham.
ChIJeaYh_fczK4gRxfNVQZrtEE4,Seek a bakery known for the best brigadeiros in the city for dessert.
ChIJeaYh_fczK4gRxfNVQZrtEE4,Explore options for breakfast or brunch with indoor and outdoor seating.
ChIJ1SlYMMI0K4gR-1WFuJQc2rc,Looking for a bakery with a selection of artisanal breads and pastries.
ChIJ1SlYMMI0K4gR-1WFuJQc2rc,Desiring to try an almond croissant that is highly recommended.
ChIJ1SlYMMI0K4gR-1WFuJQc2rc,Searching for a bakery with friendly service and a cozy atmosphere.
ChIJ1SlYMMI0K4gR-1WFuJQc2rc,Interested in a place serving Danish Rye bread and vegetarian chili for dinner.
ChIJ1SlYMMI0K4gR-1WFuJQc2rc,Wanting to find a bakery known for its kouign-amann and quality coffee.
ChIJkXyPMgE1K4gR-nQwhjSftOA,Looking for a bakery with exceptional cookies and baked goods.
ChIJkXyPMgE1K4gR-nQwhjSftOA,Seeking a cozy atmosphere with the best gingerbread in town.
ChIJkXyPMgE1K4gR-nQwhjSftOA,Interested in beautifully decorated cookies for special occasions.
ChIJkXyPMgE1K4gR-nQwhjSftOA,Searching for a bakery offering gluten-free options and festive treats.
ChIJkXyPMgE1K4gR-nQwhjSftOA,Wanting to buy cookies as party favors or holiday gifts.
ChIJg2TZF-41K4gRKLSUp4eGzfg,Looking for a bakery with less sweet desserts in Toronto.
ChIJg2TZF-41K4gRKLSUp4eGzfg,Desire to try a cake featuring black sesame and whipped cream textures.
ChIJg2TZF-41K4gRKLSUp4eGzfg,Interested in a light dessert with mango and coconut flavors for a birthday celebration.
ChIJg2TZF-41K4gRKLSUp4eGzfg,Seeking a unique lemon tart that is not overly sweet.
ChIJg2TZF-41K4gRKLSUp4eGzfg,"Want to indulge in creative desserts, like chewy dacquoises and madeleines."
ChIJ-8deXwA1K4gRBKYn-MpdCtk,looking for a modern bakery cafe for a quick meal or snack
ChIJ-8deXwA1K4gRBKYn-MpdCtk,seeking standout pastries like chocolate almond croissant
ChIJ-8deXwA1K4gRBKYn-MpdCtk,wanting a light lunch with a chicken salad sandwich on a toasted sesame bun
ChIJ-8deXwA1K4gRBKYn-MpdCtk,interested in breakfast options with loyalty deals for pastries
ChIJ-8deXwA1K4gRBKYn-MpdCtk,searching for a place with mixed reviews on food quality and a pleasing atmosphere
ChIJoSqw2-FKTKgR_HQMP21PeEc,looking for a bakery with exceptional brownies and unique flavors
ChIJoSqw2-FKTKgR_HQMP21PeEc,need a place that offers delivery for high-quality desserts
ChIJoSqw2-FKTKgR_HQMP21PeEc,seeking a bakery known for moist and chewy brownie textures
ChIJoSqw2-FKTKgR_HQMP21PeEc,interested in desserts like Chai Apple Crumble brownie or Matchanut brownie
ChIJoSqw2-FKTKgR_HQMP21PeEc,want to order a special cake with abundant flavor options for a celebration
ChIJb09ayTHL1IkRZdIXCrH48f8,"Looking for the best pastry with a perfect texture that isn't overly sweet, preferably something like a butter maple-flavored pecan twist."
ChIJb09ayTHL1IkRZdIXCrH48f8,"Seeking a highly enjoyable apple cake from a bakery, ideally for a special occasion or celebration."
ChIJb09ayTHL1IkRZdIXCrH48f8,In search of flaky croissants that are especially good when warmed up in the oven from a casual bakery.
ChIJb09ayTHL1IkRZdIXCrH48f8,"Desiring a birthday cake that is actually made with carrots, unlike a disappointing carrot cake that was overly filled with raisins and coconut shreds."
ChIJb09ayTHL1IkRZdIXCrH48f8,Wanting to avoid holiday-themed treats like 'All Butter Icebox Cookies' that have received unfavorable reviews and unreliable service.
ChIJ_9v_fhEzK4gRaZpw-cyw5pI,Looking for a bakery with great pastries for breakfast or brunch
ChIJ_9v_fhEzK4gRaZpw-cyw5pI,Searching for a place to buy family-size prepared foods to go
ChIJ_9v_fhEzK4gRaZpw-cyw5pI,Interested in trying delicious desserts like chocolate cheesecake and Marble Galaxy cake
ChIJ_9v_fhEzK4gRaZpw-cyw5pI,Seeking a bakery with a pleasant atmosphere and friendly staff
ChIJ_9v_fhEzK4gRaZpw-cyw5pI,Wanting to find a spot to grab some baked goods despite mixed reviews on savory items
ChIJUUnQjK3M1IkRuVlrqFpglDo,charming Italian bakery with good pastries and coffee
ChIJUUnQjK3M1IkRuVlrqFpglDo,meatball sandwich and fig pistachio cookie options available
ChIJUUnQjK3M1IkRuVlrqFpglDo,need recommendations for espresso or cappuccino
ChIJUUnQjK3M1IkRuVlrqFpglDo,looking for a bakery with friendly and attentive service
ChIJUUnQjK3M1IkRuVlrqFpglDo,concerns about takeout-only format and food freshness
ChIJAyzTsfE0K4gRSsCRPLVhgzs,Looking for a cozy bakery with affordable breakfast options.
ChIJAyzTsfE0K4gRSsCRPLVhgzs,Searching for a place that offers both sweet pastries and savory sandwiches.
ChIJAyzTsfE0K4gRSsCRPLVhgzs,Interested in trying delicious eclairs in a welcoming atmosphere.
ChIJAyzTsfE0K4gRSsCRPLVhgzs,Seeking a charming neighborhood spot for a quick coffee and bite.
ChIJAyzTsfE0K4gRSsCRPLVhgzs,Desiring a budget-friendly brunch location with fresh ingredients.
ChIJbcEL5zdT2UMRgmWikwAu02o,custom cakes for special occasions
ChIJbcEL5zdT2UMRgmWikwAu02o,desserts with unique flavors
ChIJbcEL5zdT2UMRgmWikwAu02o,not overly sweet birthday cakes
ChIJbcEL5zdT2UMRgmWikwAu02o,professional service and beautiful packaging
ChIJbcEL5zdT2UMRgmWikwAu02o,artisan cake shop with creative themes
ChIJK4ASCFDL1IkRNjfmzLOZ23A,Looking for a bakery with a great selection of pastries and pies in Cabbagetown.
ChIJK4ASCFDL1IkRNjfmzLOZ23A,Seeking a place famous for chocolate croissants that rival those from France.
ChIJK4ASCFDL1IkRNjfmzLOZ23A,Desiring a cozy spot with outdoor seating for breakfast or afternoon treats.
ChIJK4ASCFDL1IkRNjfmzLOZ23A,Interested in a bakery with fruit pies that have a perfect balance of tartness.
ChIJK4ASCFDL1IkRNjfmzLOZ23A,Searching for a charming bakery with friendly staff and reasonable prices.
ChIJa_L8eKQ1K4gRA6ZP-QwWra0,Looking for a bakery that specializes in fresh-fried churros near HTO Park.
ChIJa_L8eKQ1K4gRA6ZP-QwWra0,"Suggestions for a dessert spot with various churro flavors, including chocolate and caramel."
ChIJa_L8eKQ1K4gRA6ZP-QwWra0,I want to find a family-run bakery offering empanadas and Italian sodas.
ChIJa_L8eKQ1K4gRA6ZP-QwWra0,Searching for a bustling place with great value for warm churros and light snacks.
ChIJa_L8eKQ1K4gRA6ZP-QwWra0,Recommend a charming dessert location at the harbor front with a fun atmosphere.
ChIJ98V2_7szK4gRoV0UbIvpXAM,I want to try a delicious Italian pastry with a crispy exterior.
ChIJ98V2_7szK4gRoV0UbIvpXAM,Looking for a bakery featuring a maple cranberry cheesecake for family celebrations.
ChIJ98V2_7szK4gRoV0UbIvpXAM,Searching for a place with friendly service and a personal touch from the staff.
ChIJ98V2_7szK4gRoV0UbIvpXAM,I need a recommendation for double chocolate cannoli and fresh cookies.
ChIJ98V2_7szK4gRoV0UbIvpXAM,Seeking a bakery known for its breakfast options and birthday treats.
ChIJNQD8-TI1K4gRzhmC1cUUvoQ,Suggest a bakery with excellent sandwiches and pastries for breakfast and brunch in Queen West West.
ChIJNQD8-TI1K4gRzhmC1cUUvoQ,Find a place known for high-quality prosciutto and mortadella sandwiches with unique flavor combinations.
ChIJNQD8-TI1K4gRzhmC1cUUvoQ,Look for a relaxed bakery that serves smooth flat white coffee alongside sweet desserts.
ChIJNQD8-TI1K4gRzhmC1cUUvoQ,Locate a spacious restaurant offering a variety of almond cookies and Italian foods like pasta and preserved vegetables.
ChIJNQD8-TI1K4gRzhmC1cUUvoQ,Recommend a bakery with a warm atmosphere and reasonable prices for exceptional quality meals.
ChIJ8xxwEpU0K4gRFRkZYnc5EVQ,Looking for a bakery with traditional Jewish baked goods and a variety of pastries for breakfast or brunch.
ChIJ8xxwEpU0K4gRFRkZYnc5EVQ,Interested in purchasing fresh breads and standout treats like blueberry danishes and Nutella pistachio croissants.
ChIJ8xxwEpU0K4gRFRkZYnc5EVQ,Seeking a family-friendly bakery atmosphere to enjoy delicious desserts and takeaway options.
ChIJ8xxwEpU0K4gRFRkZYnc5EVQ,"Searching for a bakery that offers quality pastries and cakes, willing to pay a higher price for excellent food."
ChIJ8xxwEpU0K4gRFRkZYnc5EVQ,Want to find a place that encourages ordering ahead for special occasion cakes and butter tarts.
ChIJ1dL5s940K4gR97_ZLtTsbwk,looking for a stylish bakery with Italian-inspired pastries
ChIJ1dL5s940K4gR97_ZLtTsbwk,seeking high-quality sandwiches for breakfast and brunch
ChIJ1dL5s940K4gR97_ZLtTsbwk,interested in a cafe with great coffee options and friendly service
ChIJ1dL5s940K4gR97_ZLtTsbwk,wanting a warm atmosphere with visible bakers
ChIJ1dL5s940K4gR97_ZLtTsbwk,searching for a brunch spot despite mixed reviews on prices
ChIJu6bnD_c0K4gRvk2IKNo4ZNo,Find a cozy bakery with freshly made Portuguese buns and delightful pastries.
ChIJu6bnD_c0K4gRvk2IKNo4ZNo,Suggest a place that offers a quality sandwich for around $6.50 and great coffee.
ChIJu6bnD_c0K4gRvk2IKNo4ZNo,Look for a bakery with a clean and inviting atmosphere ideal for casual brunch.
ChIJu6bnD_c0K4gRvk2IKNo4ZNo,Recommend a spot known for coconut tarts and other enjoyable desserts like sponge cake.
ChIJu6bnD_c0K4gRvk2IKNo4ZNo,Identify a bakery with a renovated space perfect for a quick snack or leisurely meal.
ChIJuatM0RMzK4gRVTBY5pPB3wk,Looking for a woman-owned bakery with a trendy cafe vibe in Toronto.
ChIJuatM0RMzK4gRVTBY5pPB3wk,Desiring brunch options including chicken schnitzel and roasted eggplant sandwiches.
ChIJuatM0RMzK4gRVTBY5pPB3wk,Searching for a place with excellent coffee and organic desserts in a welcoming atmosphere.
